serving_size_raw_mintel,serving_size_raw_walmart,serving_size_raw_exact_match,name_mintel,name_walmart,name_exact_match,calories_mintel,calories_walmart,calories_exact_match,saturatedfat_mintel,saturatedfat_walmart,saturatedfat_exact_match,sodium_mintel,sodium_walmart,sodium_exact_match,upc_code,total_match_count
140 g,185 g,False,Homestyle Beef Pot Roast Au Jus,Lous Kitchen Homestyle Beef Pot Roast Au Jus,False,270.0,260.0,False,6.0,3.0,False,0.44,0.67,False,77322010506.0,0
140 g,nan,False,Homestyle Shaved Beef Au Jus,Lous Kitchen Homestyle Shaved Beef Au Jus,False,210.0,,False,4.0,,False,0.59,,False,77322010514.0,0
140 g,200 g,False,Homestyle Turkey Roast Dark Meat in Gravy,Lous Kitchen Homestyle Turkey Roast Made with Dark Meat in Gravy,False,190.0,260.0,False,2.0,3.0,False,0.39,0.42,False,77322010905.0,0
85 g,nan,False,All-Natural Sweet Potatoes,Lous Kitchen Garden All Natural Sweet Potatoes,False,80.0,,False,0.0,,False,0.045,,False,77322050301.0,0
60 ml,nan,False,Classic Alfredo Pasta Sauce,Antico Classic Alfredo Pasta Sauce,False,80.0,,False,3.0,,False,0.31,,False,77436720002.0,0
125 ml,nan,False,Rosée Pasta Sauce,Antico Pasta Sauce - Rosee,False,210.0,,False,9.0,,False,0.67,,False,77436720003.0,0
125 ml,nan,False,Tomato Basil Pasta Sauce,Antico Tomato Basil Pasta Sauce,False,70.0,,False,0.0,,False,0.48,,False,77436720005.0,0
30 g,nan,False,Feta Cheese from Cow's Milk,SKOTIDAKIS Feta Cow Block,False,90.0,,False,4.0,,False,0.33,,False,77507500221.0,0
250 ml,250 ml,True,Sweet Apple Cider Juice,Tradition Freshly Pressed Sweet Apple Cider,False,100.0,110.0,False,0.0,0.0,True,0.05,0.005,False,77546217501.0,1
15 ml,15 ml,True,Extra Virgin Olive Oil & Savory Herb Poultry Seasoning,Terra Delyssa and Plochmans Olive Oil and Seasoning Gift Set,False,,,False,2.0,,False,0.105,,False,77645580501.0,0
40 g,nan,False,Dark Chocolate with Almonds,Waterbridge Dark Chocolate with Almonds bar,False,230.0,,False,7.0,,False,0.004,,False,77703400182.0,0
34 g,nan,False,Cakes,Hostess Twinkies Cakes,False,150.0,,False,1.0,,False,0.11,,False,77755001359.0,0
69 g,69 g,True,Chocolate Flavour Cakes,Hostess Cupcakes Chocolate Cakes,False,280.0,280.0,True,2.0,2.5,False,0.24,0.24,True,77755001360.0,2
20 g,nan,False,Strawberry Flavoured Cakes,Hostess Hoopies Strawberry Flavour Cakes,False,90.0,,False,1.0,,False,0.085,,False,77755001368.0,0
20 g,nan,False,Party Cakes,Hostess Hoopies Party Cakes,False,100.0,,False,1.0,,False,0.085,,False,77755001369.0,0
75 g,nan,False,Cakes,Hostess King Dons Cakes,False,350.0,,False,10.0,,False,0.28,,False,77755001370.0,0
53 g,nan,False,Cakes Fun Pack,Hostess POP Cakes,False,230.0,,False,6.0,,False,0.17,,False,77755001371.0,0
45 g,45 g,True,Sliced Golden Loaf Cake,Sliced Golden Loaf Cake,True,160.0,160.0,True,1.0,1.0,True,0.1,0.1,True,77793470200.0,4
45 g,45 g,True,Sliced Lemon Loaf Cake,Sliced Lemon Loaf Cake,True,160.0,160.0,True,1.0,1.0,True,0.17,0.17,True,77793470201.0,4
45 g,45 g,True,Sliced Marble Loaf Cake,Sliced Marble Loaf Cake,True,160.0,160.0,True,1.0,1.0,True,0.1,0.1,True,77793470202.0,4
60 g,nan,False,Peanut Butter Cup Flavour Protein Bar,ONE Protein Bar Peanut Butter Cup,False,220.0,,False,5.0,,False,0.15,,False,78843410475.0,0
60 g,nan,False,Chocolate Chip Cookie Dough Flavour Protein Bar,ONE Protein Bar Chocolate Chip Cookie Dough,False,220.0,,False,5.0,,False,0.125,,False,78843410554.0,0
60 g,nan,False,Birthday Cake Flavour Protein Bar,One Protein Bar Birthday Cake,False,210.0,,False,5.0,,False,0.14,,False,78843410773.0,0
,nan,False,Awake English Breakfast Tea,Tazo Awake English Breakfast Tea,False,,,False,,,False,,,False,79452200224.0,0
125 ml,nan,False,Chai Latte Black Tea Concentrate,Tazo Chai Latte Concentrate Black Tea,False,70.0,,False,0.0,,False,0.005,,False,79452200225.0,0
30 g,30 g,True,Paneer Cheese,Nanak Foods Fresh Paneer,False,90.0,90.0,True,5.0,5.0,True,0.005,0.005,True,79767710017.0,3
40 g,nan,False,Chocolate Chip Soft-Baked Cookies,School Safe Chocolate Chip Owl Cookies 240g,False,150.0,,False,1.0,,False,0.13,,False,80565818331.0,0
40 g,nan,False,Brownie Soft-Baked Cookies,School Safe Brownie Owl Cookies 240g,False,150.0,,False,1.0,,False,0.09,,False,80565818332.0,0
40 g,nan,False,Banana Chocolate Chip Soft-Baked Cookies,School Safe Banana Chocolate Chip Owl Cookie 240g,False,150.0,,False,1.0,,False,0.125,,False,80565818333.0,0
60 ml,60 ml,True,Premium Organic Coconut Milk,Chas Organics Premium Organic Coconut Milk,False,110.0,100.0,False,9.0,9.0,True,0.01,0.002,False,80625321041.0,1
30 g,nan,False,Original Wild Salmon Jerky,Raincoast Trading Wild Salmon Jerky,False,110.0,,False,0.0,,False,0.78,,False,81075700000.0,0
30 g,nan,False,Smoky Sweet Chipotle Wild Salmon Jerky,Raincoast Trading Wild Salmon Jerky Smoky Sweet Chipotle,False,100.0,,False,0.0,,False,0.53,,False,81075700001.0,0
85 g,85 g,True,Pasta Gnocchi,Fiorfiore bronze dyed 12.5% proteins Gnocchi Pasta,False,307.0,307.0,True,0.0,0.0,True,0.002,0.002,True,81157803406.0,3
85 g,85 g,True,Pasta Macaroni,Fiorfiore Value Pack Macaroni Pasta,False,307.0,307.0,True,0.0,0.0,True,0.002,0.002,True,81157803407.0,3
85 g,85 g,True,Pasta Rotini,Fiorfiore Value Pack Rotini Pasta,False,307.0,307.0,True,0.0,0.0,True,0.002,0.002,True,81157803408.0,3
125 ml,125 ml,True,Whole Peeled Tomatoes,Fiorfiore Peeled Tomatoes,False,22.0,22.0,True,0.0,0.0,True,0.0,0.0,True,81157803412.0,3
125 ml,125 ml,True,Tomato Basil Pasta Sauce,Fiorfiore Tomato with Basil Pasta Sauce,False,71.0,71.0,True,1.0,1.0,True,0.476,0.476,True,81157803417.0,3
125 ml,125 ml,True,Tomato and Ricotta Pasta Sauce,Fiorfiore Tomato and Ricotta Pasta Sauce,False,174.0,174.0,True,3.0,3.0,True,0.664,0.664,True,81157803418.0,3
125 ml,125 ml,True,Tomato and Olive Pasta Sauce,Fiorfiore Tomato and Olive Pasta Sauce,False,102.0,102.0,True,1.0,1.0,True,0.818,0.818,True,81157803419.0,3
125 ml,125 ml,True,Arrabbiata Pasta Sauce,Fiorfiore Arrabbiata Pasta Sauce,False,80.0,73.0,False,0.0,1.0,False,0.48,0.428,False,81157803420.0,0
60 ml,60 ml,True,Pesto with Baslico Genovese PDO,Fiorfiore Pesto with PDO Basil,False,317.0,317.0,True,5.0,5.0,True,0.632,0.632,True,81157803421.0,3
60 ml,None None,False,Calabrese Pesto,Fiorfiore Calabrese Pesto,False,202.0,202.0,True,4.0,4.0,True,0.7909999999999999,0.7909999999999999,True,81157803422.0,3
60 ml,None None,False,Pesto with Garlic and Chili Pepper,"Fiorfiore Garlic, EVOO and Chili Pepper Pesto",False,95.0,95.0,True,1.0,1.0,True,0.428,0.428,True,81157803423.0,3
60 ml,None None,False,Red Pesto,Fiorfiore Red Pesto,False,273.0,273.0,True,3.0,3.0,True,0.7909999999999999,0.7909999999999999,True,81157803424.0,3
15 ml,15 ml,True,Extra Virgin Olive Oil with Truffles,Extra Virgin Olive Oil With rosemary,False,120.0,120.0,True,2.0,2.0,True,0.0,0.0,True,81157803450.0,3
15 ml,15 ml,True,Extra Virgin Olive Oil with Rosemary,Extra Virgin Olive Oil With Truffles,False,120.0,120.0,True,2.0,2.0,True,0.0,0.0,True,81157803451.0,3
15 ml,15 ml,True,Glaze with PGI Balsamic Vinegar of Modena,Glaze from balsamic vinegar,False,44.0,44.0,True,0.0,0.0,True,0.005,0.005,True,81157803459.0,3
20 g,20 g,True,Sugared Chocolate Pudding Mix,Chocolate Pudding Mix,False,70.0,70.0,True,0.0,0.3,False,0.045,0.045,True,81157803492.0,2
24 g,24 g,True,Catalan Cream Mix with Ready Caramel,Catalan Dessert Mix,False,100.0,100.0,True,1.0,1.5,False,0.19,0.19,True,81157803493.0,2
19 g,19 g,True,Crème Caramel Mix with Ready Caramel,Crème Caramel Mix,False,70.0,70.0,True,0.0,0.0,True,0.035,0.035,True,81157803494.0,3
21 g,21 g,True,Panna Cotta Mix with Berry Sauce,Panna cotta Mix,False,80.0,80.0,True,0.0,0.0,True,0.06,0.06,True,81157803498.0,3
50 g,50 g,True,Seeds and Cereal Flakes Bread Mix,Seeds And Cereal Flakes Bread Mix,False,180.0,180.0,True,0.0,0.4,False,0.28,0.28,True,81157803503.0,2
473 ml,nan,False,Sour Apple Energy Drink,"Reign Energy Sour Apple, 473mL Can",False,0.0,,False,,,False,0.2,,False,81515402252.0,0
473 ml,nan,False,Melon Mania Energy Drink,"Reign Energy Melon Mania, 473mL Can",False,10.0,,False,,,False,0.2,,False,81515402255.0,0
473 ml,nan,False,Razzle Berry Energy Drink,"Reign Energy Razzleberry, 473mL Can",False,10.0,,False,,,False,0.22,,False,81515402258.0,0
473 ml,nan,False,Lemon HDZ Energy Drink,"Reign Energy Lemon HDZ Can, 473 mL",False,10.0,,False,,,False,0.2,,False,81515402260.0,0
5 ml,5 ml,True,Red Hot Sauce,El Yucateco Red Habanero Hot Sauce,False,0.0,0.0,True,,,False,0.09,0.09,True,81649301001.0,2
5 ml,5 ml,True,Green Hot Sauce,El Yucateco Green Habanero Hot Sauce,False,0.0,0.0,True,,,False,0.095,0.1,False,81649301002.0,1
5 ml,5 ml,True,Sauce Kutbil-ik Au Piment Habanero Xxxtra Hot Sauce,El Yucateco Exxxtra Habanero Pepper Hot Sauce,False,0.0,0.0,True,,,False,0.105,0.105,True,81649301005.0,2
50 g,50 g,True,Sweet & Salty Kettle Popcorn,SkinnyPop Sweet & Salty Kettle Corn,False,250.0,250.0,True,1.0,1.0,True,0.2,0.2,True,81692502108.0,3
50 g,None None,False,Butter Flavoured Popcorn,SkinnyPop Butter Popcorn,False,250.0,25.0,False,2.0,,False,0.34,,False,81692502109.0,0
250 ml,nan,False,Organic Fresh Ginger Kombucha,RISE Kombucha Fresh Ginger,False,32.0,,False,0.0,,False,0.0,,False,81876200034.0,0
250 ml,nan,False,Organic Hibiscus & Rose Hips Kombucha,RISE Kombucha Hibiscus & Rosehips,False,24.0,,False,0.0,,False,0.0,,False,81876200036.0,0
207 ml,nan,False,Kiwi & Pineapple Organic Sparkling Fermented Beverage,RISE Kiwi Pineapple,False,4.0,,False,0.0,,False,0.0,,False,81876200180.0,0
207 ml,nan,False,Mango & Papaya Organic Sparkling Fermented Beverage,RISE MANGO PAPAYA,False,4.0,,False,0.0,,False,0.0,,False,81876200181.0,0
207 ml,nan,False,Watermelon & Mint Organic Sparkling Fermented Beverage,RISE WATERMELON & MINT,False,4.0,,False,0.0,,False,0.0,,False,81876200183.0,0
40 g,nan,False,Original Vegetable and Potato Snack,Sensible Portions Garden Veggie Chips Original,False,190.0,,False,1.0,,False,0.33,,False,82951530137.0,0
21 g,nan,False,Chia & Quinoa Oven Baked Crackers,Sensible Portions Chia & Quinoa Pita Crisps Oven Baked Crackers,False,90.0,,False,0.0,,False,0.12,,False,82951531007.0,0
80 g,85 g,False,Crispy Onion Rings with Sea Salt,Alexia Foods Crispy Onion Rings,False,230.0,240.0,False,1.0,2.0,False,0.14,0.15,False,83418300405.0,0
100 g,nan,False,Truffle Royale Cake,La Rocca Truffle Royale Cake,False,410.0,,False,15.0,,False,0.15,,False,83591000718.0,0
40 g,nan,False,Organic Ice Wand Freezies,DEEBEES ORGANIC DISNEY FROZEN II Organic Ice Wand Freezies,False,20.0,,False,,,False,0.001,,False,83891300013.0,0
45 g,nan,False,1121 Supreme XXL Sella Basmati Rice,Wafaa Sella Basmati Rice,False,160.0,,False,0.0,,False,0.0,,False,83935000036.0,0
,nan,False,Super Dark French Roast Ground Coffee,Ethical Bean Fair Trade Organic Superdark French Roast Ground Coffee,False,,,False,,,False,,,False,84163102750.0,0
,nan,False,Dark Roast Bold Ground Arabica Coffee,Ethical Bean Bold Dark Roast Ground Coffee - Organic - Fairtrade Certified,False,,,False,,,False,,,False,84163122702.0,0
,nan,False,Lush Medium Dark Roast Ground Arabica Coffee,Ethical Bean Fair Trade Organic Lush Medium Dark Roast Ground Coffee,False,,,False,,,False,,,False,84163122703.0,0
,nan,False,Decaf Dark Roast Ground,Ethical Bean Decaf Dark Roast Ground Coffee Organic Fairtrade Certified,False,,,False,,,False,,,False,84163122705.0,0
,nan,False,Sweet Espresso Medium Dark Roast Whole Bean Arabica Coffee,Ethical Bean Sweet Espresso Medium Dark Roast Whole Bean Coffee Organic Fairtrade Certified,False,,,False,,,False,,,False,84163182603.0,0
150 g,None None,False,Meat-Free Lightly Breaded Turk'y Cutlets,Gardein Meat Free Turky Cutlets,False,260.0,26.0,False,1.0,,False,0.48,,False,84223400114.0,0
80 g,None None,False,Meat-Free Chick'n Slider Mini Burgers,Gardein Chickn Sliders Meat Free,False,180.0,180.0,True,1.0,1.0,True,0.32,0.32,True,84223400141.0,3
90 g,None None,False,Classic Meatless Meatballs,Gardein Meat Free Meatless Meatballs,False,140.0,,False,0.0,,False,0.32,,False,84223400171.0,0
4 g,4 g,True,Classic Monkfruit Sweetener with Erythritol,Lakanto - Classic Monkfruit 1:1 Sweetener,False,0.0,0.0,True,,,False,0.0,0.0,True,84307600010.0,2
,nan,False,Mild Italian Plant-Based Links,Beyond Meat Plant Based Mild Italian Sausage,False,,,False,,,False,,,False,85000420727.0,0
100 g,None None,False,Plant-Based Simulated Ground Beef,Beyond Meat Beyond Beef Plant Based Ground,False,250.0,250.0,True,6.0,6.0,True,0.3,,False,85000420729.0,2
100 g,nan,False,Hot Italian Plant-Based Links,Beyond Meat Plant Based Hot Italian Sausage,False,240.0,,False,6.0,,False,0.36,,False,85000420737.0,0
45 g,nan,False,Original Orange Flavoured Milk Chocolatey Confection,Terrys Orange Milk chocolate bar,False,240.0,,False,8.0,,False,0.05,,False,85269700829.0,0
40 g,40 g,True,Classic Coconut Chips,Hungry Buddha Classic Coconut Chips,False,220.0,,False,14.0,,False,0.24,,False,85295300147.0,0
40 g,40 g,True,Chocolate Coconut Chips,Hungry Buddha Cheeky Chocolate Coconut Chips,False,220.0,,False,14.0,,False,0.15,,False,85295300155.0,0
24 g,24 g,True,Coconut Cashew Gluten Free Bites,The GFB: Gluten Free Bites – Coconut Cashew,False,110.0,110.0,True,3.0,3.0,True,0.04,0.04,True,85305600438.0,3
24 g,24 g,True,PB&J Gluten Free Bites,The GFB: Gluten Free Bites – Peanut Butter & Jelly,False,100.0,100.0,True,1.0,1.0,True,0.04,0.04,True,85305600440.0,3
2 ml,2 ml,True,Fruit Punch Liquid Water Enhancer,Stur Fruit Punch Liquid Water Enhancer,False,0.0,0.0,True,,,False,,,False,85347100429.0,1
2 ml,2 ml,True,Strawberry Watermelon Liquid Water Enhancer,Stur Strawberry Watermelon Liquid Water Enhancer,False,0.0,0.0,True,,,False,,,False,85347100431.0,1
2 ml,nan,False,Orange Mango Liquid Water Enhancer,STUR Orange Mango,False,0.0,,False,,,False,,,False,85347100481.0,0
30 g,nan,False,Super Seed Seaweed & Black Sesame Crackers,Marys Org SuperSeed Seaweed Black Sesame,False,150.0,,False,1.0,,False,0.21,,False,85366500510.0,0
14 ml,nan,False,"Chosen Blend Organic High Oleic Safflower, Avocado and Coconut Oil",Chosen Foods Organic Chosen Blend Oil,False,120.0,,False,1.0,,False,0.0,,False,85380700585.0,0
85 g,nan,False,Organic Chickpea Fusilli Pasta,Explore Cuisine Organic Chickpea Fusilli,False,310.0,,False,1.0,,False,0.115,,False,85418300627.0,0
,nan,False,Dark Roast Ground Coffee,Segafredo Zanetti Ground Coffee Enzo Dark Roast Bag,False,,,False,,,False,,,False,85450500836.0,0
,nan,False,Medium Roast Ground Coffee,Segafredo Zanetti Ground Coffee Crescendo Medium Roast Bag,False,,,False,,,False,,,False,85450500837.0,0
60 ml,nan,False,Pizza Sauce Aromatica with Oregano and Basil,Mutti Pizza Sauce 398ml,False,25.0,,False,0.0,,False,0.19,,False,85469300052.0,0
50 g,nan,False,Butter Brioche Loaf,La Fournee Doree Butter Brioche Braided Loaf,False,160.0,,False,3.0,,False,0.21,,False,85538100205.0,0
67 g,nan,False,Sliced Brioche,La Fournee Doree Sliced Brioche Loaf,False,230.0,,False,3.0,,False,0.26,,False,85538100208.0,0
50 g,nan,False,Dark Chocolate Enrobed Strawberries,Natures Intent Dark Chocolate Enrobed Strawberries,False,200.0,,False,4.0,,False,0.0,,False,85730800505.0,0
50 g,nan,False,Dark Chocolate Enrobed Figs,Natures Intent Dark Chocolate Enrobed Figs,False,200.0,,False,2.0,,False,0.0,,False,85730800511.0,0
50 g,nan,False,Dark Chocolate Enrobed Mangoes,Natures Intent Dark Chocolate Enrobed Mango,False,200.0,,False,4.0,,False,0.07,,False,85730800519.0,0
50 g,nan,False,Dark Chocolate Enrobed Pineapples,Natures Intent Dark Chocolate Enrobed Pineapples,False,250.0,,False,4.0,,False,0.0,,False,85730800522.0,0
30 g,nan,False,Plain Creamy Spread,Daiya Plain Cream Cheeze Style Spread,False,80.0,,False,4.0,,False,0.12,,False,87145900117.0,0
154 g,nan,False,Thin Crust Gluten-Free Margherita Pizza,Daiya Deliciously Dairy-Free Margharita Pizza,False,400.0,,False,5.0,,False,0.74,,False,87145900242.0,0
100 g,nan,False,Ricotta & Spinach Ravioli,RANA Ricotta & Spinach Ravioli Pasta 300g,False,220.0,,False,3.0,,False,0.38,,False,87744800671.0,0
100 g,nan,False,4 Cheese Ravioli,RANA 4 Cheese Ravioli Pasta 300g,False,250.0,,False,3.0,,False,0.39,,False,87744800673.0,0
100 g,nan,False,Chicken & Roasted Garlic Ravioli,RANA Chicken & Roasted Garlic Ravioli Pasta 300g,False,260.0,,False,3.0,,False,0.39,,False,87744800674.0,0
100 g,nan,False,Italian Sausage Tortelloni,RANA Italian Sausage Tortelloni Pasta 300g,False,240.0,,False,3.0,,False,0.38,,False,87744800676.0,0
40 g,40 g,True,Algarve Chocolate Bark with Almonds and Sea Salt,Prana organic Algarve Almonds And Sea Salt 62% Chocolate Bark,False,200.0,230.0,False,7.0,10.0,False,0.08,0.08,True,87769300319.0,1
40 g,40 g,True,Carazel Chocolate Bark with Caramelized Nuts and Sea Salt,Prana organic Carazel Caramalized Nuts And Sea Salt 62% Chocolate Bark,False,200.0,230.0,False,7.0,10.0,False,0.1,0.1,True,87769300320.0,1
40 g,nan,False,"Inca Trail Chocolate Bark with Cranberries, Nuts and Seeds",Prana organic Inca Trail Cranberries Nuts And Seeds 62% Chocolate Bark,False,190.0,,False,7.0,,False,0.06,,False,87769300321.0,0
40 g,nan,False,No Mylk'n Chocolaty Bark with Hazelnuts and Crispy Rice,Prana organic No Mylkn Crispy Rice Hazelnut 40% Chocolate Bark,False,210.0,,False,6.0,,False,0.135,,False,87769300322.0,0
40 g,nan,False,"Matcha Magic Dark Chocolate Bark with Roasted Sesame, Crispy Rice & Matcha",Prana Organic Matcha Magic Bark,False,190.0,,False,7.0,,False,0.0,,False,87769300323.0,0
40 g,nan,False,Chia Balance Dark Chocolate Bark,Prana Organic Chia Balance Bark,False,190.0,,False,8.0,,False,0.07,,False,87769300324.0,0
40 g,nan,False,"Chocolate Bark with Corn Flakes, Almonds & Maca",Prana Organic Maca Power Dark Chocolate Barks,False,180.0,,False,6.0,,False,0.025,,False,87769300325.0,0
68 g,68 g,True,Spring Mix with Toppings,Fresh Attitude Greek Mix with Toppings,False,130.0,130.0,True,0.0,0.5,False,0.17,0.17,True,88804800052.0,2
,71 g,False,Spring Mix,Fresh Attitude Organic Spring Mix,False,,15.0,False,,0.0,False,,0.03,False,88804810010.0,0
90 g,90 g,True,Apple Fruit Sauce,Materne GoGo squeeZ Apple Fruit Snack,False,60.0,60.0,True,0.0,0.0,True,0.0,0.0,True,89000000120.0,3
90 g,90 g,True,Apple Berry Fruit Sauce,Materne GoGo squeeZ Apple Berries Fruit Snack,False,60.0,60.0,True,0.0,0.0,True,0.0,0.0,True,89000000126.0,3
33 g,nan,False,Orange & Mango Quinoa Cookies,GoGo Quinoa Orange Essence Quinoa,False,160.0,,False,4.0,,False,0.06,,False,89689900039.0,0
33 g,nan,False,Chocolate Chips Quinoa Cookies,GoGo Quinoa Chocolate Chip Quinoa Cookies,False,160.0,,False,4.0,,False,0.06,,False,89689900040.0,0
33 g,nan,False,Double Chocolate Quinoa Cookies,GoGo Quinoa Double Chocolate Cookies,False,170.0,,False,4.0,,False,0.055,,False,89689900046.0,0
375 ml,nan,False,Original Coconut Water,Vita Coco Pure Coconut Water,False,70.0,,False,0.0,,False,0.055,,False,89899900050.0,0
,nan,False,Variety Pack,Mini Babybel variety net x12,False,,,False,,,False,,,False,307378109438.0,0
20 g,20 g,True,Semi-Soft Ripened Cheese,Mini Babybel Organic net of 5 portions,False,60.0,60.0,True,3.0,3.0,True,0.14,0.14,True,307378113159.0,3
16 g,16 g,True,Organic Process Cheese Product,The Laughing Cow Organic 8P,False,35.0,35.0,True,2.0,2.0,True,0.11,0.11,True,307378113218.0,3
21 g,nan,False,Crémerin Sliced Mild and Extra Creamy Soft Surface Ripened Cheese,Île de France Brie slices,False,80.0,,False,5.0,,False,0.095,,False,309029112054.0,0
30 g,nan,False,Emmental Cheese,President Emmental Cheese (France) 220gr,False,111.0,,False,6.0,,False,0.07200000000000001,,False,322802293020.0,0
100 ml,nan,False,Invigorating & Strong Ground Coffee,Tchibo Family Ground Coffee,False,,,False,,,False,,,False,404623492842.0,0
250 ml,250 ml,True,Lemon Tea Drink,Vitasoy Lemon Tea Drink,False,140.0,140.0,True,,,False,0.02,0.02,True,489102866487.0,2
30 g,nan,False,Dark Chocolate Coated Caramel Wafer Biscuits,Tunnocks Dark Chocolate Coated Caramel Wafers,False,140.0,,False,4.0,,False,0.075,,False,501097508820.0,0
5 g,nan,False,Premium Pure Ground Brazilian Coffee with Cardamom,Alrifai Coffee with Cardamom,False,20.0,,False,0.0,,False,,,False,528102650557.0,0
80 g,nan,False,Apricot Jam,Al Dayaa Apricot Jam,False,220.0,,False,0.0,,False,0.0,,False,528500199055.0,0
20 g,nan,False,Date Molasses,Al Dayaa Date Molasses,False,60.0,,False,0.0,,False,0.01,,False,528500199200.0,0
28 g,nan,False,Pickled Cucumbers,Al Dayaa Pickled Cucumbers,False,5.0,,False,0.0,,False,0.47,,False,528700001611.0,0
32 g,nan,False,Mixed Pickles,Al Dayaa Mixed Pickles,False,5.0,,False,0.0,,False,0.58,,False,528700001621.0,0
28 g,nan,False,Grape Leaves,Al Dayaa Grape Leaves,False,15.0,,False,0.0,,False,0.67,,False,528700001627.0,0
80 g,nan,False,Fig Jam,Al Dayaa Whole Figs Jam - Maakoud,False,220.0,,False,0.0,,False,0.0,,False,528700001653.0,0
100 g,nan,False,Idly Rice,Quality Idly Rice,False,365.0,,False,0.0,,False,0.001,,False,685441012371.0,0
18 g,18 g,True,Instant Honeyed Ginger Drink,Ann Instant Honeyed Ginger Drink,False,73.0,,False,,,False,0.001,0.001,True,692437832068.0,1
